batch_id,timestamp,ligne,produit,temperature_c,pression_bar,ph,debit_l_min,energie_kwh,temps_cycle_min,rendement_pct,taux_rebut_pct,cout_batch_mad,emission_co2_kg,alarme,operateur,qualite_finale
PROC-02932,2026-04-23 19:30,Réacteur 1,Batch P3,73.8,2.54,6.83,101.4,132.78,94.3,80.84,7.48,2472.9,82.32,Aucune,Equipe A,Conforme
PROC-02933,2026-05-23 18:30,Ligne C,Batch P3,67.01,2.84,7.21,127.3,,112.8,90.1,5.14,3068.34,61.99,Aucune,Equipe C,Conforme
PROC-02934,2026-01-21 18:00,Ligne B,Batch P2,61.69,3.54,7.06,106.93,184.73,103.5,74.9,5.06,1559.82,114.54,Débit,Equipe C,Conforme
PROC-02935,2026-03-09 09:45,Ligne C,Batch P2,71.28,3.92,7.11,108.69,192.77,103.4,83.88,4.68,1883.16,119.52,Aucune,Equipe A,Conforme
PROC-02936,2026-03-10 11:00,Ligne B,Batch P3,74.26,4.1,6.73,114.54,136.58,127.5,81.14,5.02,3083.91,84.68,Température,Equipe B,Conforme
PROC-02937,2026-03-15 09:15,Ligne B,Batch P4,69.2,2.99,6.57,111.82,143.74,112.4,92.54,2.27,2836.46,89.12,Aucune,Equipe A,À contrôler
PROC-02938,2026-04-29 09:45,Ligne C,Batch P3,79.52,3.34,8.09,121.75,202.32,94.7,77.71,7.42,1733.56,125.44,Aucune,Equipe C,Conforme
PROC-02939,2026-04-22 21:15,Ligne C,Batch P3,69.54,3.31,6.59,75.33,81.94,83.3,77.92,2.53,1545.7,50.8,Pression,Equipe C,Conforme
PROC-02940,2026-03-03 14:45,Ligne A,Batch P4,58.85,2.48,6.98,125.98,85.47,85.5,87.38,3.14,2973.0,52.99,Aucune,Equipe B,Conforme
PROC-02941,2026-02-03 09:30,Ligne C,Batch P3,78.3,,7.19,125.3,126.34,88.2,95.05,3.81,2677.62,78.33,Aucune,Equipe A,Conforme
PROC-02942,2026-05-31 08:30,Ligne A,Batch P3,54.25,3.94,6.39,132.61,177.95,128.5,87.99,5.06,1127.96,110.33,Aucune,Equipe C,Conforme
PROC-02943,2026-04-28 22:45,Réacteur 2,Batch P1,73.46,3.33,7.28,74.64,181.69,103.2,90.54,4.23,3255.75,112.65,Aucune,Equipe A,Conforme
PROC-02944,2026-05-08 15:15,Réacteur 1,Batch P1,69.21,5.58,7.24,107.0,232.18,75.3,87.98,1.01,3206.69,143.95,Aucune,Equipe C,Conforme
PROC-02945,2026-03-27 10:30,Ligne A,Batch P2,81.27,3.26,6.17,90.28,108.58,85.4,86.36,4.97,2485.55,67.32,Température,Equipe A,Conforme
PROC-02946,2026-01-08 15:30,Ligne B,Batch P2,65.36,2.39,6.0,117.28,254.96,109.8,78.75,6.34,2220.3,158.08,Aucune,Equipe A,Conforme
PROC-02947,2026-02-10 14:45,Ligne B,Batch P2,78.99,3.06,7.05,118.23,103.04,113.0,87.85,2.25,1871.55,63.88,Aucune,Equipe C,À contrôler
PROC-02948,2026-04-07 14:30,Réacteur 1,Batch P2,87.6,3.76,7.06,103.45,114.21,97.1,84.84,9.57,3639.28,70.81,Aucune,Equipe B,Conforme
PROC-02949,2026-05-17 22:30,Réacteur 1,Batch P2,75.38,3.85,7.71,70.87,103.44,94.2,79.52,4.64,1777.74,64.13,Pression,Equipe A,Conforme
PROC-02950,2026-01-11 12:45,Ligne B,Batch P3,66.7,2.71,6.58,64.47,145.64,53.3,81.9,3.24,3362.81,90.3,Aucune,Equipe A,Conforme
PROC-02951,2026-04-16 13:15,Réacteur 2,Batch P4,68.44,3.08,6.81,133.25,99.3,96.8,92.78,4.96,3414.77,61.56,Aucune,Equipe C,Conforme
PROC-02952,2026-02-06 09:15,Ligne B,Batch P1,72.12,3.73,6.89,118.36,192.91,118.7,84.07,5.13,1745.38,119.61,Aucune,Equipe A,Conforme
PROC-02953,2026-05-10 11:00,Ligne C,Batch P2,79.94,3.78,7.11,103.21,144.75,117.4,77.67,5.85,1751.71,89.75,Aucune,Equipe C,Conforme
PROC-02954,2026-01-21 22:45,Ligne C,Batch P1,55.79,3.48,7.63,90.38,234.97,110.1,90.74,1.12,2791.21,145.68,Aucune,Equipe B,Conforme
PROC-02955,2026-04-07 14:30,Ligne A,Batch P2,79.89,3.37,7.8,119.5,177.54,67.1,87.75,3.82,3631.11,110.08,Aucune,Equipe A,Conforme
PROC-02956,2026-05-18 22:45,Ligne C,Batch P3,69.49,3.07,7.92,103.4,186.37,94.2,92.05,6.98,2609.96,115.55,Aucune,Equipe C,Conforme
PROC-02957,2026-04-15 18:15,Ligne B,Batch P1,73.89,3.29,8.05,78.0,327.21,117.4,87.36,4.07,2023.69,202.87,pH,Equipe A,Conforme
PROC-02958,2026-03-24 18:30,Ligne A,Batch P3,71.6,2.94,7.37,75.49,133.52,104.3,92.23,2.15,3002.15,82.78,Aucune,Equipe C,Conforme
PROC-02959,2026-03-25 16:30,Ligne C,Batch P2,78.98,2.93,6.65,85.49,238.58,115.0,87.38,6.74,2398.74,147.92,Aucune,Equipe B,Conforme
PROC-02960,2026-02-11 07:15,Réacteur 2,Batch P1,67.1,1.56,6.86,99.84,165.05,70.4,90.14,1.89,3333.11,102.33,Aucune,Equipe B,Conforme
PROC-02961,2026-06-27 21:15,Réacteur 2,Batch P2,78.58,2.46,6.66,126.6,170.19,84.2,91.94,4.88,2037.9,105.52,Aucune,Equipe C,Conforme
PROC-02962,2026-03-11 07:30,Réacteur 1,Batch P3,77.73,2.86,7.57,143.26,178.29,91.0,94.83,6.61,3676.76,110.54,Aucune,Equipe B,Conforme
PROC-02963,2026-01-12 10:00,Réacteur 1,Batch P4,70.87,3.23,6.93,95.13,89.69,118.3,78.32,4.91,1333.65,55.61,Aucune,Equipe B,Conforme
PROC-02964,2026-04-30 18:45,Ligne B,Batch P2,72.78,3.56,7.62,90.53,186.99,101.8,89.16,0.0,2773.92,115.93,pH,Equipe B,Non conforme
PROC-02965,2026-02-16 17:15,Réacteur 2,Batch P1,70.51,2.66,6.24,98.81,102.94,88.9,91.88,7.31,3291.98,63.82,Débit,Equipe B,Conforme
PROC-02966,2026-03-04 18:45,Ligne B,Batch P1,79.96,3.0,8.15,130.01,52.82,114.6,95.54,9.8,3447.96,32.75,Aucune,Equipe A,Conforme
PROC-02967,2026-05-27 12:00,Ligne A,Batch P3,78.11,3.97,7.13,129.44,47.02,107.4,90.65,,1063.33,29.15,Aucune,Equipe A,Conforme
PROC-02968,2026-04-22 19:00,Réacteur 1,Batch P2,65.37,3.58,5.8,124.79,126.36,94.3,66.66,4.9,2354.99,78.34,Aucune,Equipe C,Conforme
PROC-02969,2026-03-04 16:00,Ligne B,Batch P3,78.37,3.42,5.88,72.79,113.07,105.9,93.32,3.19,1972.94,70.11,Aucune,Equipe A,Conforme
PROC-02970,2026-02-03 06:30,Ligne A,Batch P4,71.35,3.4,6.28,92.55,270.97,100.5,86.51,2.26,3191.1,168.0,Aucune,Equipe B,À contrôler
PROC-02971,2026-02-11 17:30,Ligne A,Batch P2,65.72,3.82,6.84,137.95,109.81,125.8,81.07,3.51,2810.0,68.08,Aucune,Equipe A,Conforme
PROC-02972,2026-05-25 14:30,Ligne B,Batch P4,67.78,2.46,8.04,147.04,311.03,110.0,81.45,2.68,1352.55,192.84,Aucune,Equipe C,Conforme
PROC-02973,2026-01-08 13:30,Ligne A,Batch P3,69.11,3.31,6.78,84.27,70.85,81.7,87.77,2.71,1275.84,43.92,Température,Equipe B,Conforme
PROC-02974,2026-02-20 22:30,Ligne A,Batch P3,71.42,3.1,6.01,131.99,197.17,112.9,86.32,5.01,1858.85,122.24,Aucune,Equipe B,Conforme
PROC-02975,2026-02-13 21:30,Ligne B,Batch P2,77.57,2.8,7.49,115.6,144.25,95.8,72.7,5.62,2116.83,89.44,Aucune,Equipe A,Conforme
PROC-02976,2026-02-23 10:00,Ligne A,Batch P2,75.4,3.68,7.31,127.51,197.09,70.5,89.74,2.07,1717.53,122.2,Aucune,Equipe C,Conforme
PROC-02977,2026-06-16 14:45,Réacteur 1,Batch P4,76.16,2.8,6.22,67.17,200.54,99.9,87.96,5.41,1938.11,124.34,Aucune,Equipe C,Conforme
PROC-02978,2026-04-27 10:00,Ligne A,Batch P2,91.09,2.49,7.91,124.03,63.47,89.0,84.72,1.21,3132.03,39.35,Aucune,Equipe C,À contrôler
PROC-02979,2026-03-16 09:30,Ligne B,Batch P2,70.1,2.2,5.87,113.69,167.53,81.3,76.1,5.78,2239.07,103.87,Aucune,Equipe B,Conforme
PROC-02980,2026-01-04 11:30,Ligne B,Batch P2,87.07,2.39,7.31,169.93,120.31,106.8,94.77,,3621.56,74.59,Débit,Equipe C,Conforme
PROC-02981,2026-05-29 18:15,Ligne C,Batch P3,71.33,3.62,7.44,94.64,99.04,135.5,90.0,5.19,1337.14,61.41,Aucune,Equipe A,Conforme
PROC-02982,2026-04-28 17:00,Ligne B,Batch P4,78.08,3.7,7.36,137.14,77.28,110.2,82.92,6.88,1501.13,47.91,Aucune,Equipe B,Conforme
PROC-02983,2026-03-07 06:45,Ligne B,Batch P3,63.72,2.69,7.88,105.78,72.52,71.3,96.93,5.48,1631.98,44.96,Aucune,Equipe A,Conforme
PROC-02984,2026-05-06 12:45,Ligne C,Batch P2,69.02,4.3,6.51,94.74,200.41,77.8,75.91,0.76,1722.46,124.25,Aucune,Equipe B,À contrôler
PROC-02985,2026-06-10 11:00,Ligne A,Batch P4,60.23,4.4,6.52,,99.49,52.5,84.77,7.43,1722.79,61.68,Aucune,Equipe B,Conforme
PROC-02986,2026-04-25 11:45,Réacteur 1,Batch P3,82.09,2.56,7.08,111.3,72.46,106.5,91.6,5.32,3254.14,44.92,Aucune,Equipe B,Conforme
PROC-02987,2026-06-13 13:30,Réacteur 2,Batch P2,74.82,3.29,7.01,115.62,152.92,121.7,97.45,2.79,2231.89,94.81,Aucune,Equipe B,Conforme
PROC-02988,2026-03-29 11:45,Réacteur 1,Batch P2,68.06,3.05,6.5,108.79,169.95,83.5,78.5,5.84,1255.79,105.37,Température,Equipe C,Conforme
PROC-02989,2026-06-14 18:30,Ligne A,Batch P3,71.86,3.78,6.57,103.29,64.17,98.0,84.06,0.33,1235.06,39.78,Débit,Equipe A,Conforme
PROC-02990,2026-04-27 22:45,Ligne A,Batch P4,77.53,4.14,7.22,59.35,141.76,94.3,82.26,0.0,2170.89,87.89,Aucune,Equipe B,Conforme
PROC-02991,2026-01-29 12:15,Ligne B,Batch P3,65.59,4.58,7.39,76.59,59.34,77.8,78.88,1.99,1123.79,36.79,Aucune,Equipe C,Conforme
PROC-02992,2026-06-17 12:30,Réacteur 1,Batch P3,64.52,2.25,7.63,117.78,185.69,123.0,95.58,4.71,3623.31,115.13,Aucune,Equipe A,Conforme
PROC-02993,2026-06-29 21:00,Ligne A,Batch P2,70.0,3.33,6.32,121.69,196.54,71.6,80.56,3.04,3593.87,121.86,Aucune,Equipe C,Conforme
PROC-02994,2026-05-01 06:00,Ligne C,Batch P1,77.33,3.02,7.16,60.33,136.93,77.3,87.16,6.86,2053.52,84.9,Pression,Equipe B,Non conforme
PROC-02995,2026-04-14 19:30,Réacteur 2,Batch P4,61.86,3.07,6.42,135.5,396.25,95.2,84.13,3.26,3908.64,245.68,pH,Equipe C,Conforme
PROC-02996,2026-05-11 22:45,Ligne A,Batch P4,57.63,3.14,6.91,121.21,172.26,106.6,92.93,2.74,1585.32,106.8,Aucune,Equipe A,Conforme
PROC-02997,2026-03-21 20:30,Réacteur 1,Batch P4,71.6,2.62,7.34,111.55,143.8,115.3,84.01,7.6,1045.46,89.16,Aucune,Equipe A,Conforme
PROC-02998,2026-05-03 07:45,Ligne B,Batch P1,76.74,4.93,6.76,132.94,158.37,84.4,80.65,4.21,1235.67,98.19,Température,Equipe B,Conforme
PROC-02999,2026-04-29 13:30,Réacteur 1,Batch P1,82.06,2.73,6.26,113.65,192.85,88.3,87.43,6.05,2765.11,119.57,Aucune,Equipe B,Conforme
PROC-03000,2026-05-25 11:30,Ligne B,Batch P4,75.52,3.95,7.31,80.05,55.26,71.2,88.03,3.38,933.22,34.26,Aucune,Equipe B,Non conforme
PROC-03001,2026-03-31 19:00,Réacteur 2,Batch P2,69.6,2.57,7.89,116.36,114.31,108.2,85.06,5.22,1953.08,70.87,Aucune,Equipe C,À contrôler
PROC-03002,2026-01-01 20:00,Réacteur 2,Batch P1,80.74,2.3,6.66,107.26,101.17,114.3,,6.52,2474.78,62.73,Aucune,Equipe B,Non conforme
PROC-03003,2026-02-06 11:15,Ligne C,Batch P3,72.79,2.63,6.94,115.81,39.22,115.9,88.85,4.99,2708.38,24.32,Aucune,Equipe C,À contrôler
PROC-03004,2026-01-12 07:45,Réacteur 1,Batch P4,,3.69,,137.05,126.94,142.5,84.06,6.29,1183.25,78.7,Aucune,Equipe C,Conforme
PROC-03005,2026-05-23 17:00,Ligne A,Batch P1,64.74,4.92,7.66,100.49,191.67,100.1,92.71,0.81,2972.58,118.83,Pression,Equipe C,Conforme
PROC-03006,2026-01-21 11:15,Réacteur 1,Batch P3,75.37,4.3,6.96,111.38,169.95,120.8,88.24,2.92,3658.22,105.37,Aucune,Equipe C,Conforme
PROC-03007,2026-01-16 10:00,Ligne A,Batch P2,65.43,1.6,7.21,142.28,45.88,80.1,79.22,3.53,1925.89,28.44,Débit,Equipe C,À contrôler
PROC-03008,2026-03-25 20:45,Ligne A,Batch P2,69.34,3.36,7.92,97.57,85.78,57.4,82.01,3.0,2847.88,53.18,Aucune,Equipe B,Conforme
PROC-03009,2026-02-13 15:45,Réacteur 2,Batch P3,78.88,1.79,7.16,118.8,121.79,102.1,82.62,2.37,2034.84,75.51,Aucune,Equipe B,Conforme
PROC-03010,2026-05-01 22:45,Ligne A,Batch P2,59.59,3.34,6.19,108.94,53.2,107.3,80.18,6.44,3412.19,32.99,Aucune,Equipe C,Conforme
PROC-03011,2026-06-24 07:15,Réacteur 1,Batch P2,74.29,4.3,7.7,106.56,180.29,70.8,,0.51,2957.28,111.78,Aucune,Equipe A,Conforme
PROC-03012,2026-05-03 18:30,Ligne B,Batch P1,59.42,1.35,7.15,84.67,119.08,75.8,86.88,0.0,3554.56,73.83,Aucune,Equipe C,À contrôler
PROC-03013,2026-02-04 10:30,Réacteur 2,Batch P2,77.18,4.24,6.76,124.6,58.33,114.4,92.41,5.14,3046.24,36.17,Aucune,Equipe C,Conforme
PROC-03014,2026-05-17 15:45,Ligne A,Batch P3,77.25,5.12,6.73,126.72,184.21,138.1,83.87,6.91,3076.24,114.21,Aucune,Equipe B,Conforme
PROC-03015,2026-01-30 15:30,Réacteur 2,Batch P3,70.19,2.43,6.16,122.23,97.5,76.7,93.75,1.91,2115.53,60.45,Aucune,Equipe B,Conforme
PROC-03016,2026-01-20 20:30,Réacteur 2,Batch P1,82.47,3.52,6.12,134.08,86.51,58.4,85.73,7.15,1598.18,53.63,Aucune,Equipe C,Conforme
PROC-03017,2026-05-19 08:15,Réacteur 1,Batch P1,75.55,1.81,6.7,95.1,86.07,79.4,89.65,1.97,2923.33,53.37,Aucune,Equipe C,Conforme
PROC-03018,2026-04-11 21:45,Ligne C,Batch P2,69.49,4.0,6.84,160.98,184.36,75.8,90.83,5.42,1331.1,114.3,Aucune,Equipe C,Conforme
PROC-03019,2026-01-12 17:45,Réacteur 2,Batch P4,73.37,3.14,6.69,117.74,156.69,108.2,91.08,5.16,3381.03,97.15,Aucune,Equipe C,Non conforme
PROC-03020,2026-04-27 14:45,Réacteur 1,Batch P2,70.82,3.13,6.24,93.16,67.03,127.3,90.9,5.87,1258.41,41.56,Température,Equipe C,Conforme
PROC-03021,2026-04-05 06:00,Ligne A,Batch P4,76.18,2.7,6.44,90.96,125.1,86.7,85.73,2.27,3331.91,77.56,Aucune,Equipe A,Conforme
PROC-03022,2026-05-31 06:15,Ligne A,Batch P2,58.91,3.69,7.03,114.66,149.56,125.0,97.46,6.96,1851.32,92.73,Aucune,Equipe B,Conforme
PROC-03023,2026-03-12 08:45,Réacteur 1,Batch P4,79.18,,7.21,94.73,245.13,120.9,85.51,2.01,3408.0,151.98,Pression,Equipe C,Conforme
PROC-03024,2026-06-03 11:15,Réacteur 2,Batch P1,64.77,4.14,6.82,120.22,73.31,57.9,95.99,4.27,3494.64,45.45,Température,Equipe A,Conforme
PROC-03025,2026-04-11 15:15,Réacteur 2,Batch P4,81.12,1.78,6.27,84.87,192.56,80.0,96.99,3.37,3623.94,119.39,Aucune,Equipe C,Conforme
PROC-03026,2026-05-10 15:15,Réacteur 1,Batch P3,72.41,4.38,6.5,65.14,96.02,97.1,85.15,0.0,2142.07,59.53,pH,Equipe B,Conforme
PROC-03027,2026-02-22 16:45,Ligne B,Batch P3,76.88,2.42,7.17,78.62,315.45,110.4,88.87,0.0,2592.18,195.58,Aucune,Equipe A,Conforme
PROC-03028,2026-02-16 17:00,Réacteur 2,Batch P3,64.55,3.15,6.39,105.68,153.81,82.0,86.06,8.21,2085.94,95.36,Aucune,Equipe C,Conforme
PROC-03029,2026-02-14 06:00,Réacteur 1,Batch P3,82.37,2.94,7.05,88.89,38.17,107.5,92.67,2.44,868.65,23.66,Aucune,Equipe C,Conforme
PROC-03030,2026-03-29 16:15,Réacteur 2,Batch P3,60.47,2.68,6.58,130.52,101.71,98.9,87.46,4.59,3006.05,63.06,Aucune,Equipe A,Conforme
PROC-03031,2026-02-12 07:15,Ligne C,Batch P3,78.92,3.76,8.33,114.67,48.37,83.0,86.62,3.88,2556.73,29.99,Aucune,Equipe A,Conforme
PROC-03032,2026-03-17 06:30,Réacteur 1,Batch P3,60.99,2.25,7.46,126.41,141.49,83.8,90.27,1.54,3663.74,87.72,Aucune,Equipe A,Conforme
PROC-03033,2026-01-08 18:45,Réacteur 1,Batch P1,59.31,4.1,7.85,148.42,150.97,113.8,93.22,0.12,2567.6,93.6,Aucune,Equipe B,Conforme
PROC-03034,2026-06-03 13:00,Ligne B,Batch P2,62.53,4.44,7.26,106.91,101.92,109.3,81.89,4.3,1703.75,63.19,Aucune,Equipe B,Conforme
PROC-03035,2026-03-28 19:30,Réacteur 1,Batch P1,74.75,2.98,7.8,99.93,103.12,66.6,97.15,5.28,2311.27,63.94,Aucune,Equipe C,Conforme
PROC-03036,2026-03-13 19:45,Réacteur 2,Batch P3,53.36,3.62,7.21,124.12,121.06,30.5,86.06,3.41,1357.41,75.06,Aucune,Equipe B,À contrôler
PROC-03037,2026-01-02 12:30,Ligne B,Batch P1,74.59,3.14,7.07,135.75,116.71,126.2,88.58,2.04,3462.33,72.36,Aucune,Equipe B,Conforme
PROC-03038,2026-01-27 10:15,Réacteur 1,Batch P2,68.01,4.17,8.03,129.39,160.99,85.0,82.29,4.53,3018.38,99.81,Aucune,Equipe C,Conforme
PROC-03039,2026-06-28 21:45,Ligne A,Batch P1,77.88,4.13,6.85,106.09,178.4,65.2,81.28,2.37,1601.29,110.61,Aucune,Equipe A,À contrôler
PROC-03040,2026-03-14 11:45,Réacteur 1,Batch P1,69.76,3.21,6.78,104.57,60.67,129.5,82.51,1.61,3151.49,37.61,pH,Equipe A,Conforme
PROC-03041,2026-02-22 13:15,Réacteur 2,Batch P2,77.81,3.12,7.29,108.77,59.36,88.3,88.47,3.07,2310.51,36.81,Aucune,Equipe B,Conforme
PROC-03042,2026-04-10 20:15,Ligne A,Batch P1,73.0,3.79,7.49,118.74,148.17,60.5,83.91,0.4,2026.32,91.87,Aucune,Equipe B,Conforme
PROC-03043,2026-01-03 08:15,Ligne C,Batch P4,72.76,3.13,7.5,105.22,140.3,90.2,88.27,2.79,1830.04,86.99,Débit,Equipe C,Conforme
PROC-03044,2026-06-16 18:00,Ligne B,Batch P2,90.68,2.83,5.96,129.88,54.01,85.5,79.64,4.34,2134.34,33.49,Aucune,Equipe A,Conforme
PROC-03045,2026-01-06 13:30,Réacteur 2,Batch P3,72.73,1.83,7.16,122.23,157.32,87.4,76.86,2.71,1016.91,97.54,Aucune,Equipe B,À contrôler
PROC-03046,2026-02-10 10:00,Réacteur 1,Batch P1,71.02,2.92,7.6,90.13,67.76,115.6,85.84,3.17,1036.1,42.01,Aucune,Equipe C,Conforme
PROC-03047,2026-05-28 08:30,Ligne A,Batch P2,82.1,4.2,7.57,97.04,71.69,74.2,84.6,1.54,2835.85,44.45,Aucune,Equipe B,Non conforme
PROC-03048,2026-01-03 16:45,Réacteur 2,Batch P3,45.16,3.79,7.42,97.28,94.79,94.9,87.81,1.78,1094.51,58.77,Aucune,Equipe C,Conforme
PROC-03049,2026-06-05 11:00,Ligne C,Batch P1,73.98,1.96,7.83,124.08,206.45,77.1,93.21,7.64,2296.6,128.0,Aucune,Equipe A,Conforme
PROC-03050,2026-03-27 08:00,Réacteur 2,Batch P2,70.85,3.69,6.62,127.86,59.85,90.7,90.06,4.59,2748.15,37.11,Aucune,Equipe A,Conforme
PROC-03051,2026-04-23 08:00,Ligne B,Batch P3,76.48,2.32,6.18,127.09,69.85,92.6,90.56,3.76,2956.06,43.31,Aucune,Equipe A,Conforme
PROC-03052,2026-05-22 08:15,Ligne A,Batch P4,76.95,3.47,7.63,128.24,142.62,59.3,70.7,4.25,2461.51,88.43,Aucune,Equipe C,Conforme
PROC-03053,2026-06-13 10:30,Ligne A,Batch P3,67.49,2.37,7.61,96.24,97.71,42.9,84.01,3.61,1287.51,60.58,Pression,Equipe B,Conforme
PROC-03054,2026-02-13 11:00,Réacteur 1,Batch P1,58.49,4.62,5.89,121.18,97.77,92.6,71.98,4.4,2186.41,60.62,Aucune,Equipe B,Conforme
PROC-03055,2026-06-06 14:30,Ligne A,Batch P4,66.06,2.11,7.21,84.07,143.83,111.9,77.83,2.38,2260.02,89.18,Aucune,Equipe B,Conforme
PROC-03056,2026-06-12 12:30,Ligne C,Batch P3,74.59,3.53,6.86,111.75,46.12,90.9,83.47,3.7,1750.33,28.6,Aucune,Equipe B,Conforme
PROC-03057,2026-06-06 10:45,Réacteur 1,Batch P4,80.85,2.8,6.66,140.96,203.12,109.0,89.5,5.24,3026.07,125.93,Température,Equipe C,Conforme
PROC-03058,2026-02-08 22:15,Ligne A,Batch P2,57.29,3.87,7.06,78.11,94.85,62.7,85.08,5.5,3026.19,58.81,Aucune,Equipe A,Conforme
PROC-03059,2026-04-05 21:00,Réacteur 1,Batch P3,59.22,4.89,8.02,121.1,165.73,77.7,67.15,,3384.13,102.75,Température,Equipe C,À contrôler
PROC-03060,2026-01-14 07:45,Réacteur 2,Batch P3,61.68,2.2,7.1,87.76,65.99,104.8,76.32,6.88,3365.08,40.91,Aucune,Equipe C,Conforme
PROC-03061,2026-06-14 12:00,Ligne A,Batch P1,76.13,4.39,6.88,137.92,179.85,110.8,86.62,2.55,3720.36,111.5,Aucune,Equipe B,À contrôler
PROC-03062,2026-04-29 17:30,Réacteur 2,Batch P4,69.94,3.96,7.2,127.02,299.19,121.4,86.2,2.92,2783.43,185.5,Aucune,Equipe A,Conforme
PROC-03063,2026-04-19 11:15,Ligne A,Batch P1,78.82,4.21,8.01,116.09,228.31,91.7,90.44,3.04,2438.54,141.55,Température,Equipe B,Conforme
PROC-03064,2026-01-13 16:15,Ligne B,Batch P3,73.91,3.54,7.66,142.86,234.65,51.5,90.47,3.75,3533.25,145.48,Débit,Equipe C,Non conforme
PROC-03065,2026-06-21 16:00,Réacteur 1,Batch P4,63.24,2.87,7.64,107.78,234.65,91.5,93.0,4.01,3514.3,145.48,Aucune,Equipe A,Conforme
PROC-03066,2026-02-06 16:30,Ligne B,Batch P4,87.91,3.02,6.91,132.0,56.04,111.5,82.79,0.0,1506.68,34.75,Aucune,Equipe A,Conforme
PROC-03067,2026-06-12 20:45,Ligne B,Batch P3,85.76,3.9,6.74,131.76,161.08,92.1,85.94,2.05,3247.19,99.87,Aucune,Equipe C,Conforme
PROC-03068,2026-05-27 09:15,Réacteur 1,Batch P3,71.92,2.94,6.98,130.56,136.81,108.8,91.91,3.85,1569.86,84.82,Aucune,Equipe A,Conforme
PROC-03069,2026-02-02 21:45,Réacteur 2,Batch P4,70.89,,7.25,108.07,219.83,79.5,84.19,6.3,2621.14,136.29,pH,Equipe B,Conforme
PROC-03070,2026-02-24 14:15,Réacteur 1,Batch P4,63.9,3.03,7.15,90.24,59.54,97.4,89.71,3.18,1438.54,36.91,Débit,Equipe A,À contrôler
PROC-03071,2026-04-03 22:45,Ligne C,Batch P3,68.92,3.36,7.09,80.91,123.27,87.3,81.19,3.82,3177.55,76.43,Pression,Equipe B,Conforme
PROC-03072,2026-05-05 08:00,Ligne C,Batch P3,75.7,2.65,6.77,113.42,94.83,118.2,83.77,4.66,1515.35,58.79,Aucune,Equipe A,Conforme
PROC-03073,2026-02-05 11:30,Ligne B,Batch P2,77.84,3.88,7.04,140.28,79.9,121.1,81.93,3.09,1992.6,49.54,Température,Equipe C,Conforme
PROC-03074,2026-03-30 15:00,Réacteur 1,Batch P2,71.8,3.03,6.85,125.89,174.8,104.9,88.97,4.13,2083.08,108.38,Aucune,Equipe B,Conforme
PROC-03075,2026-04-27 19:15,Ligne B,Batch P1,56.21,3.18,7.25,139.07,164.27,95.2,80.8,4.78,1793.29,101.85,Aucune,Equipe A,Conforme
PROC-03076,2026-05-19 16:00,Réacteur 1,Batch P2,74.5,1.7,6.76,85.79,193.9,110.4,92.26,2.73,2644.53,120.22,pH,Equipe B,Conforme
PROC-03077,2026-04-25 08:00,Réacteur 1,Batch P3,71.65,2.64,7.72,105.06,158.69,82.7,80.27,6.8,2945.72,98.39,Aucune,Equipe C,Conforme
PROC-03078,2026-02-16 08:45,Réacteur 1,Batch P3,54.4,3.42,7.55,67.0,70.43,114.6,77.71,5.41,1698.07,43.67,Aucune,Equipe B,Conforme
PROC-03079,2026-03-08 20:15,Réacteur 1,Batch P1,75.33,3.62,6.74,133.9,236.93,107.0,76.97,4.54,1753.9,146.9,Aucune,Equipe A,Conforme
PROC-03080,2026-03-22 17:00,Réacteur 2,Batch P2,75.27,2.24,7.21,128.93,81.53,111.0,84.5,5.74,2930.16,50.55,Aucune,Equipe A,Conforme
PROC-03081,2026-02-23 10:15,Ligne A,Batch P2,73.03,3.59,7.21,103.24,164.78,82.6,85.6,2.94,1582.38,102.16,Aucune,Equipe C,Conforme
PROC-03082,2026-02-25 13:45,Ligne B,Batch P3,72.19,2.48,7.69,82.96,82.51,124.2,75.38,5.55,1439.74,51.16,Aucune,Equipe C,Conforme
PROC-03083,2026-05-04 06:00,Ligne C,Batch P3,69.66,3.88,6.87,130.65,332.15,66.5,87.95,6.37,2108.99,205.93,Aucune,Equipe C,Conforme
PROC-03084,2026-04-26 17:45,Réacteur 2,Batch P1,75.84,2.13,7.46,92.46,48.24,75.3,70.84,1.88,1843.1,29.91,Aucune,Equipe B,Conforme
PROC-03085,2026-05-23 14:00,Réacteur 1,Batch P4,75.21,3.02,6.35,89.56,63.19,87.5,91.63,1.1,1836.23,39.18,Aucune,Equipe A,Conforme
PROC-03086,2026-02-18 08:15,Ligne C,Batch P2,75.69,3.31,7.56,99.19,114.3,112.3,80.03,2.25,2122.94,70.86,Aucune,Equipe B,Conforme
PROC-03087,2026-05-08 18:45,Réacteur 2,Batch P1,71.21,1.61,6.85,91.16,192.75,128.0,89.02,6.47,2494.37,119.51,Aucune,Equipe A,Conforme
PROC-03088,2026-05-27 11:30,Ligne B,Batch P2,63.12,4.01,7.27,84.79,170.77,111.3,83.34,5.16,1177.67,105.88,Aucune,Equipe B,Conforme
PROC-03089,2026-06-08 14:00,Ligne A,Batch P1,79.63,3.24,7.56,93.08,110.66,92.4,72.79,2.59,2341.32,68.61,Aucune,Equipe A,À contrôler
